org	id	likes	reviewer_url	reviewer	type	rating	date	review
Extreme Missionary Adventures	282653		/users/profile/372816	Writer	Client Served	5	03/17/2016	My family and I have had the privilege of being a part of multiple teams while in Honduras and Nicaragua.  The commitment level and dedication to detail by their staff and their volunteers, while  in a very rugged environment, is second to none. This is a very Christ-like network that  is markedly hands-on.  I have colleagues all over the world who have used their services effectively, and they too have had the same very positive experiences.  - Preston W,  (International Field worker in Central America and South Asia)
Extreme Missionary Adventures	278045		/users/profile/367918	mobileUser367918	Professional with expertise in this field	5	01/26/2016	Great job on all aspects of trip
Extreme Missionary Adventures	276840	3	/users/profile/366661	Writer	Volunteer	5	01/17/2016	Just returned January 13th from my second XMA trip to Honduras lead by Randy White. We were six guys in total working on construction, teaching local leaders, serving and interacting with villagers in some very remote villages. I think we helped change some lives and were changed ourselves in the process by the experience.  We certainly bonded as brothers and friends and experienced some unique cultural relationships being invited into the native relationships XMA and indigenous friends already share. Go!! I would recommend XMA to anyone looking for an adventure with a purpose! :) 
Extreme Missionary Adventures	276488	3	/users/profile/366270	Writer	Volunteer	5	01/13/2016	Returned yesterday from a week of pastor training and ministering in Olanchito, Honduras with XMA.  This is my second trip to Honduras and will return every year in Jan with XMA, The trip was well planned and organized from the beginning to the end. Our team was well informed of everything needed for the trip ahead of time. Once we assembled at the airport our team leader Randy White provided excellent guidance until we returned home. If you are looking for a truly rewarding adventure and a way to allow God's word to become more than words on paper XMA can provide an excellent opportunity for you and your group.
Extreme Missionary Adventures	265896	1	/users/profile/354644	dbrewer	Volunteer	5	10/20/2015	God provided me the opportunity this year to go on a mission trip to Nicaragua. It was my first mission trip outside of the United States and it could not have been a better experience. From the time we arrived at the airport until we left a week later, Terry and Denise Parks provided for all our needs. Our transalators, Alex and Jairo, where awesome. God opened my eyes to so many things during that week. Seeing so many people from the villages coming to watch a film about Jesus each night was amazing. Nicaragua is a beautiful place and we met some amazing people along the way. I'm praying for the opportunity to return there again next year. Thanks again to Terry and his team and to XMA for the amazing trip. To God be the glory. 
Extreme Missionary Adventures	259242	2	/users/profile/347759	Tgeorge80	Volunteer	5	09/24/2015	The XMA Experience with Terry Parks and the team was life changing. It allowed me to see the unreached world that is lost. And when you speak the word of Jesus Christ, they are eager to listen and learn. Its a win/win for everyone. Life changing - on both sides of the coin. By far the most memorable experience in my life. Trevor George - Nashville TN
Extreme Missionary Adventures	258564	2	/users/profile/347065	Writer	Volunteer	5	09/20/2015	I have traveled with XMA 5 times now and they run a first class operation. They are always organized and provide a great opportunity to share the gospel in remote areas of the world!
Extreme Missionary Adventures	258325	2	/users/profile/346815	terabethdennis	Volunteer	5	09/18/2015	I just completed my 6th trip with XMA. I highly reccommend this nonprofit. I will be traveling with them in the very near future! Thank you XMA for your integrity! You guys ROCK!
Extreme Missionary Adventures	257930	2	/users/profile/346404	kleiserd	Volunteer	5	09/17/2015	I have been on 4 mission trips with XMA and my 5th trip is scheduled next month. I have had an incredible life changing experience each time! Terry and Mrs. Denise are amazing and what they do in Nicaragua is so inspirational. My family loves them so much! Nicaragua is always in my heart!
Extreme Missionary Adventures	257188		/users/profile/345598	Matt91	Board Member	5	09/14/2015	     About 4 years ago, a lifelong friend invited me and a few guys from our church to go on a mission trip he was leading to Nicaragua.  He had recently joined XMA staff and we had a fantastic trip.  We all pitched in a few extra bucks and purchased 200 pairs of used prescription glasses, along with an "eye doc in a box" kit.  We were able to use this kit to measure the vision of villagers in need and give them an appropriate pair of glasses.  At the same time a physician and a pharmacy owner teamed up to run a medical clinic.  During the evening, we showed a film in Spanish that clearly presented the gospel and a member of our team gave a talk about how to have a relationship with Jesus.    It was a great time and soon after I got back, I was asked to serve voluntarily on the board.  Since then, I have been on two other trips to Honduras - one using my skills as a dentist and the other was a pastor-training retreat that we put on for the local pastors of house churches.       If you are considering a mission trip with your family, church group, or just a group of friends, I highly recommend XMA.  A staff member will help you plan your trip and then lead it for you.  They are very flexible to the needs and desires of the group, but also have experience and insight to the local areas that they go.  In short, XMA trip leaders and office staff make your trip planning stress free.  
Extreme Missionary Adventures	256929		/users/profile/345328	Abtynes	Volunteer	5	09/13/2015	I had the experience of going on a mission trip to Nicaragua this year, which was my first trip with XMA! It was an awesome experience with seeing not only God at work but also XMA takes care of all your needs regarding interpreters, meals, and accommodations. I can't wait to go on my next trip!
Extreme Missionary Adventures	256898		/users/profile/345297	Rcrow	Volunteer	5	09/13/2015	I have had the honor of serving  with XMA on 4 trips to Nicaragua, with a 5th scheduled in January.  My first trip was a medical missions with a team from our church.  I remember wondering why I was lead to this team because I am a teacher.  Our first trip was challenging for me as we hiked through mountains and a beautiful rainforest to reach the village of Santa Ana.  I remember how beautiful the stars were at night.  It was as if you were so close to the heavens up on that mountain.  The place was so remote they did not have a school or a teacher.  I was challenged to teach the pastor's son how to read.  Imagine my dilemma, as I spoke no Spanish.  With God as my strength, I worked with the pastor's children as well as other children in the village - and God confirmed my place on the team.  The people of the villages are very poor but grateful and always bless and enrich our lives.  If you feel led to go on a mission - I urge you to do so.  The XMA team leaders in Nicaragua are my close personal friends and will guide you through the entire adventure.  You will love the people of this country.
Extreme Missionary Adventures	256677		/users/profile/345072	Writer	Client Served	5	09/11/2015	Going on a mission trip guided by XMA missionaries is one of the single greatest experiences of my life. God is truly at work in this organization.
Extreme Missionary Adventures	256668		/users/profile/345063	Karen355	Volunteer	5	09/11/2015	I have been on two trips to Honduras with Lucy Clark. It was truly a blessing! Those people have stolen my heart. I plan to return again next summer. 
Extreme Missionary Adventures	256496		/users/profile/344889	spchlngpath	Volunteer	5	09/11/2015	I went on my first mission trip out of the states in May 2015 with XMA.  I was nervous about going but XMA made the trip there so worth it! They have a true calling to serve God and love people. I now want to go every year. It was a life-changing trip and my heart is more dedicated toward missions. 
Extreme Missionary Adventures	256494		/users/profile/344888	katieomo	Volunteer	5	09/11/2015	I have gone on 4 trips to Nicaragua through XMA. Terry Parks,our team leader has become like family. I love serving through this organization. It is so awesome to see the heart they have for spreading the Gospel. This is a genuine organization, and I look forward to serving with them for many years to come.
Extreme Missionary Adventures	255417		/users/profile/343809	ran1969	Client Served	5	09/09/2015	Having gone on two mission trips with XMA in 2015, I was able to get to know the hearts of both the XMA staff members and the people of Honduras.  Both impacted me greatly.  What an incredible organization full of people truly pursuing God's kingdom on earth.  Thank you XMA for changing my perspective, my priorities, and my life!  
Extreme Missionary Adventures	254020		/users/profile/342316	JRags	Volunteer	5	08/26/2015	I went on my first mission trip to Honduras in July 2015 and it was a true blessing.  X M A and our team leaders were awesome.  I am looking forward to many more mission trips with XMA!
Extreme Missionary Adventures	253869		/users/profile/342130	adamandcharli	Volunteer	5	08/24/2015	My family and I went on a mission trip to HONDURAS in July of 2015. This was our second mission trip to take with XMA and we also had the same leaders. I feel like the trip was well organized & planned out. I could also tell that the XMA leaders truly cared about us & spreading the gospel. My family is looking forward to taking many more mission trips through XMA. Keep up the good work guys & thanks so much!
Extreme Missionary Adventures	253700		/users/profile/341906	Passionatebeliever	Volunteer	5	08/22/2015	We had an incredible time on our mission trip to Honduras with XMA... This is true missionary work!
Extreme Missionary Adventures	247383		/users/profile/334914	Jpj1972	Volunteer	4	07/03/2015	I went on my first trip with xma in 2007, it changed my life and perspective on what it means to do missions... Since then, God has opened doors for me to go on trips with xma at least twice a year, and to multiple countries around the world...trips are physically and spiritually challenging, and there is a wide variety if ways to bring tje good news of our Lord to others around the world...highly recommend!!!
Extreme Missionary Adventures	243761		/users/profile/330594	Catherine7489	Volunteer	5	05/28/2015	I have known many of the missionaries and staff of XMA for several years and they they are all wonderful people working for an amazing organization.  And having volunteered with XMA several times in the past I have always found that tHey work hard to make sure your mission trip is a life changing experience where you will make memories you will carry with you for a lifetime.   If you are looking for an adventure while changing lives then you should book your mission trip with XMA!
Extreme Missionary Adventures	243283		/users/profile/329981	TD23tad1980	Volunteer	5	05/19/2015	Would highly recommend to go on a mission trip with this organization.  I have been on 10 mission trips since 2001. Each has blessed as much as the people we helped. Very well-run organization with true Christians running it. 
Extreme Missionary Adventures	235855		/users/profile/319576	msroadlizzard	Volunteer	5	12/24/2014	Just returned from my 4th trip with bro Randy white this trip was like no other trip I've been on yes it was harder we went as far up the river to the jungles of Peru I can say even bro Randy has been it was awesome a small team of 6 but that was all we needed to complete Gods work we took clothes med toys flashlights the Jesus film and Bibles we had to cut our way through the 5 hour boat ride Bro Randy knows how to make his trips Xma for sure he is such a great person with a big heart for missions next time we gotta gave a Santa hat for him I'm already thinking about next trip lost my haircutting scissors at the airport but I'll be ready for next time I always come back with a blessing I learn so much when I spend time living with the tribal Indians of Peru we are I am a spoiled American I want to be your hands and feet I want to go I hope you do too   By Anna Wilson  Jonesville la
Extreme Missionary Adventures	234933		/users/profile/306842	csjacobs	Volunteer	4	12/04/2014	I went to Ocotal, Nicaragua this past Feb 14 and going back this Jan.  I fell in love with people of Octal.  From the city to the surrounding villages, XMA and Full Count are reaching these beautiful people with the gospel.  Loving on them as the gospel says to.  Terry and Denise and their team of interpreters have such a ministry there. Shannon
Extreme Missionary Adventures	233595		/users/profile/297451	Pman	Volunteer	5	11/13/2014	I've made 7 trips with XMA, Randy White, in Peru and Honduras. As a Pastor and carrying other volunteers it is extremely important to be assured of integrity, safety, clarity and spiritual purpose. XMA excels in those areas. We have never had a glitch that concerned me knowing Randy White was our leader. We have more trips already scheduled.  Pastor Gary
Extreme Missionary Adventures	164968		/users/profile/219277	Rayc10	Volunteer	5	08/14/2013	This year was our first trip with XMA. We are booked for next year and if we can, we may book two trips. Amazing group of people that are serving at the highest. 
Extreme Missionary Adventures	99384		/users/profile/119245	Brad E.	Volunteer	5	10/17/2011	I've been on two trips with XMA now and our church will be doing more, Lord willing. Had the privilege of partnering with two of their leaders already and both were awesome in leading our team and giving the Lord the freedom to do what He wants to do. If I had ten thumbs, they'd get 10 thumbs up. :)
Extreme Missionary Adventures	89173		/users/profile/24532	fd2211	Volunteer	5	05/24/2011	Extreme Missionary Adventures is just that. It is taking the teachings of Jesus to unreached, unengaged people groups all over the world.  Where else can a person do the things you enjoy doing while sharing the teachings of Jesus. We have done everything from hiking, biking, motor bike, kayaking and camping just to name a few.  Being able to visit villages and mingle with the nationals there is great. Exotic food, beautiful scenery and making new friends along the way, wow, whoever said following Jesus Christ was boring. NO WAY!! ITS AN ADVENTURE WITH A PURPOSE.  
Extreme Missionary Adventures	23440	2	/users/profile/24532	fd2211	Volunteer	5	12/05/2009	I've been to three different Asian countries and have been blessed every time. In two of the countries we have done drops and in the other we have shared Bible stories. Every trip is exciting and very unique whether we are hiking, kayaking, hiking or using a motor scooter.   Everyone that has gone comes back a stronger follower of Jesus. The blessings we receive are unbelievable. The people groups we come across are amazing. There is no way that I can describe all of the experiences I've been through and my only regret is not joining up sooner. Come along with us and see what you have been missing
Extreme Missionary Adventures	48106	2	/users/profile/49029	evelyn2	Volunteer	5	07/13/2010	My first trip through XMA was in 2003 as a group of women from Rayville, LA went to the mission grounds in Olanchita, Honduras to minister to women who were either the wife of a pastor or a village leader. This was the first time women's ministry had been conducted in Honduras.  The women's response to the teaching of God's Word to them was incredible.  I had the privilege of returning in 2004, 2005, and again in 2010 to assist in ministering to the precious ladies of Honduras. These ladies have taught me how earnestly intercede for others, how to love unconditionally, and how women's basic needs and desires are the same wherever you are. We all want to love and be loved and to have the needs of our families met. They have taught me what is truly important in this life--loving the Lord Jesus Christ with all your heart, soul, mind, and strength. Also this year I was able to spend one week with Osmany and Jennifer in Pane, Honduras. There a small group of Louisiana ladies conducted VBS to over 200 children and taught the Word of God to 19 women. To see joy in the eyes of children who have known only hopelessness made our own spirits jump with joy. To see women grow from feelings of such unworthiness that they wouldn't look at us during Bible study to clinging to us for individual prayer on the last day is beyond description. Our team also visited villages surrounding Pane to show them a movie about Jesus. The villagers had never seen a movie nor had they ever heard about Jesus. They now have seen their first movie and it was about Jesus. There were some salvations resulting from these visits. Praise God for His goodness in allowing me to share these wonderful experiences with ladies who love the Lord and are willing to give of their time, energy, and finances in order to walk in obedience to their Lord. Each time I have been chosen by my Lord to serve in Honduras the experience has been unbelievable in the natural for only God could do what I've witnessed.
Extreme Missionary Adventures	42386	4	/users/profile/43104	brynacuff	Volunteer	5	06/01/2010	This charity is all about reaching the nations for Christ. The leaders are great people and I built awesome relationships with them. I spent the first week in the mountains around Wiwili with Terry Parks and some translators, David and Raul. We spent time reaching the locals through games and films. We told Bible stories and showed several faith based films. The second week I spent in the town of Ocotal. We went to 2 different churches and did some Vacation Bible School activities by playing games, teaching Bible stories, and making crafts. The ways that we saw God work and the experiences that we had were absolutely amazing and I wouldn't trade it for anything. You may have to rough it a little bit and get a little dirty but the leaders make sure you are taken care of by providing food and lodging so that you can spend your time focusing on God and the work He is having you do. I loved this non-profit and I plan to take a trip with them again.
Extreme Missionary Adventures	26149	3	/users/profile/27187	Tripp	Volunteer	5	01/25/2010	I recently returned from my 3rd XMA trip in 15 months.  I have had the opportunity to work in 2 seperate areas of Honduras and most recently Nicaragua. I first came in contact with XMA in Honduras while leading a team from another organization.  After spending a short period of time talking with the team leaders, I quickly realized these guys had it right.  They were willing to sacrafice all of the comforts we as americans had come to depend on to get the Gospel out to those hard to reach villages.  By putting myself last in my service, I really found myself depending more on God and allowing Him to guide my way. Working and planning trips with XMA has been the easiest of all the organizations I have worked with. Eventhough I have only spent about 24 days working with XMA on the field, my service as a short term missionary has been changed forever.
Extreme Missionary Adventures	23599	2	/users/profile/24711	Rayland	Volunteer	5	12/09/2009	I went on my first trip with XMA in November 2001.  The first village we visited was Quebrada Grande in the mountains of Honduras. I witnessed God's glory falling upon that village and over 100 people were saved. As our team started back down the mountain, we were listening to a song by Third Day entitled "Show me Your Glory". The second line of that song says, "When I climb down the mountainAnd get back to my lifeI won't settle for ordinary thingsI'm gonna follow You foreverAnd for all of my daysI won't rest 'til I see You again" I truly have not been the same since that first trip.  I am hooked on missions and have since been on more trips to Honduras, Peru, Nicaragua, Bhutan and Hackberry, LA. Praise God for the vision He has given this mission organization and their obedience to take mission teams to people who have never heard the Gospel of Jesus Christ. And it does not matter if there is no road to the village. XMA will find a way, by the grace of God, to get there.  If your walk with the Lord is stale, stagnant or uneventful, then contact XMA and they will plug you into a trip where you will see God's Glory with your own eyes. You will experience the Lord working through you and accomplishing only what He can do. It is awesome!"And the King shall answer and say unto them, 'Verily I say unto you, inasmuch as ye have done it unto one of the least of these my brethren, ye have done it unto Me." Matt 25:40
Extreme Missionary Adventures	22078	3	/users/profile/23184	Wally Austin	Volunteer	5	11/10/2009	I regularly lead groups to Honduras and have enjoyed many years of working through XMA.  This is a great way to reach those unreached peoples. The trips are well organized and all travel details are handled so the person going on a trip can concentrate on ministry and know that all the other necessary travel details are done. A trip with XMA will be life changing.
Extreme Missionary Adventures	21637	2	/users/profile/22775	tbarnhillperu	Volunteer	5	11/05/2009	Joined a  missionary trip in Peru up the piches River to share the gospel through bible storying to indigenous people.  The XMA leader, Randy White was an excellent leader in every respect-passionate worker, well organized,with ability to make trip members feel safe while enjoying a very memorable experience.
Extreme Missionary Adventures	21450	3	/users/profile/22574	jenniferhernandez	Volunteer	5	11/04/2009	My family and I are missionaries with XMA ministries in Honduras. I have been a part of XMA ministries since 2002 when I went to Hoduras as a volunteer. I have seen the good they have done. They have used Jesus as an example helping both the physical and Spiritual needs of the people. We are proud to be a part of this ministry. God BlessOsmany, Jennifer, Rebeca, and Lydia Hernandez
Extreme Missionary Adventures	21439	3	/users/profile/22559	Child of God	Volunteer	5	11/04/2009	I can say that I have felt God calling on mine and my husbands hurt to join the mission field.  We had no clue where to start and then we tried to ignore the calling. My husband and I had moved to Missouri and then had to move back home to Louisiana. We felt like everything was crashing down on us. an opportunity arose where we could join a mission team with XMA. This is just not a team, its a family of God. XMA makes everything so easy for those who really have no idea what they are doing on the first trip other than the knowledge of God's love and desire to share with others.  God showed in so many ways with us. This is not just a trip to share faith with others but for your own faith to grow as well. At one point the trip, beloved Maria, broke down. We had no idea what was wrong. We got in a group and prayed will the others worked on the trip. After our prayer, Donnie got back in the truck and moved the gear stick like they had done already and there she goes back to working.  After a few hours we arrived at the village.  The people seemed to be a little closed to themselves. But then slowly after seeing our love for them they began to feel more comfortable and open. We shared gifts which to us Americans is normal items... toothpaste, toothbrushes, blankets, hats, toys... I can go on. The point of these gifts are not to just give someone something but to help allow an opportunity to share our faith of Christ.  We showed several Christian shows and then we showed the Jesus Film.. which allowed us to share Jesus with many others without our language barrier interfering (we do have interpreters, Alex and Raul...great brothers in Christ) We prayed diligently and worked as a team/family. I can say we all feel in love with the people and the area.  We loved what we were doing. We didn't even let things bother us like it would normally...example no showers and no baths. Some people make faces...but man it feels so God to sacrifice conveniences for Christ to do his calling on our lives and showing HIS love for others. That's what this trip is about ...HIM.  XMA makes things happen they put everything together but this team allows GOD to move, lead, and they follow. XMA sets a great example and they let you know without GOD this is impossible. GOD made this trip happen. He helped find the funds for us to go when we thought it was not going to happen. He made the truck work. He protected us the whole trip. There are many cases the GOD was there. Satan tried to intervene and no wonder why...10 people accepted Christ the week we were there and God allowed another trip to the same village with another group and more excepted Christ! This trip and this group is well worth joining and in fact like I said before we joined a family. I love our family in Christ!
New Orleans Faith Health Alliance	135369		/users/profile/44926	carolynlorio	Board Member	5	11/07/2012	NOFHA fulfills a distinct need in our community - affordable primary health care for the working uninsured, by a caring staff that follows up with the patient and teaches healthy lifestyles.  The staff and volunteers are dedicated to the mission and passionate about their work.  
New Orleans Faith Health Alliance	44010	9	/users/profile/44926	carolynlorio	Board Member	5	06/15/2010	I was sold on the concept of NOFHA from the day I heard of the concept - a provider of affordable health care for those who are employed, but not able to afford health insurance.  More important to me was the idea of integrating physical, emotional and spiritual health.  NOFHA not only treats illness, but teaches health and wellness and asks its patients to take responisibilty for managing their own health.  It has been very fulfilling to watch NOFHA grow from mere concept, to a fully operational clinic, but we need financial support to continue our mission!
New Orleans Faith Health Alliance	127410		/users/profile/45521	barbaraa	Donor	5	10/20/2012	New Orleans needs places that provide primary health care such as help with diabetes, hypertension and other chronic health problems and since Hurricane Katrina many primary clinics were lost.  New Orleans is still trying to rebuild and NOFAH provides this care to those who work but do not have health insurance.  It is helping so many people and could do so much more with more financial help and volunteer health professionals.  NOFAH is a great organization and is trying to grow to meet more people's needs.
New Orleans Faith Health Alliance	47655	6	/users/profile/48373	nola09	Volunteer	5	07/02/2010	I was also part of the Kaiser Permanente group that worked on the initial stages of this project.  I lived in New Orleans during Hurricane Katrina and know first hand how much help the people and city of New Orleans needs.  So many people need help with getting the proper healthcare. I am proud to have been a part of this project.  It will be very successful and help many people and nothing makes me happier then helping to make others smile and feel good.
New Orleans Faith Health Alliance	46704	4	/users/profile/47530	kgibson1	Professional with expertise in this field	5	06/29/2010	NOFHA provides quality and affordable healthcare services for the working uninsured of our communities. As a community heatlh worker, I encounter individuals on a regular basis who are employed but have no health insurance.  It is agreat comfort to know that there is a resource available for these individuals that will provide care not just for their physical health, but their emotional and spiritual well-being also.
New Orleans Faith Health Alliance	46604	4	/users/profile/47434	jay7	Professional with expertise in this field	5	06/29/2010	The Faith Health Alliance is a mix of imagination and radical new ideas in healthcare.  It is a holistic approach to health care. Their dream isnt just to take blood and labs and do checkups, but help change lifestyles: instead of sa8ing you need to eat better they want to say come to our kitchen so we can show you haw to cook a healthy meal. Instead of saying you need to lose weight they want to say here is a pass to our gym and an appt with a fitness counselor, let us help you lose weight with exercise. Its a new approach and Im glad I could be at the opening and that I know some of the staff.
New Orleans Faith Health Alliance	46126	4	/users/profile/47003	volunteercommitment	Volunteer	5	06/28/2010	I was part of Kaiser Permanente's team of individuals who came with Hands On to do the initial preparation of the organization. Meeting with other volunteers as we worked to paint and move furniture was exciting. It was great to see the pictures of the ribbon cutting from our homes and know that we were a part of the process for that building opening. We had a hand on a very positive piece of New Orleans healthcare re-establishment.
New Orleans Faith Health Alliance	46062	8	/users/profile/46953	nola404	Volunteer	5	06/27/2010	I helped with some of the initial preparation of the space while working with colleagues from Kaiser Permanente through Hands On New Orleans.  I lived in NOLA for 10 years prior to Katrina and know first hand how many folks can benefit from a project like this. I whole heartedly endorse the project, the process used by the project and have no question that it will have a significant impact for those individuals lucke enough to be served by the New Orleans Faith Health Alliance.
New Orleans Faith Health Alliance	45758	7	/users/profile/46640	lew382	Donor	4	06/25/2010	The staff and volunteers of NOFHA are the kind of people who dedicate their lives to the service of others.  They do what we are all called to do - to be stewards of humanity, giving selflessly to the total well-being of others.  NOHFA, if allowed to grow and flourish, can be a place of support and comfort to those patients who work tirelessly without the benefits of healthcare.  It is a place that can give them a bit of ease when it comes to their health and enable then to take ownership of their whole well-being.
New Orleans Faith Health Alliance	45600	6	/users/profile/46487	nedsmom	Volunteer	5	06/25/2010	NOFHA serves working people without insurance.  The staff are caring professionals who see their clients as multifaceted individuals with physical, mental and spiritual needs.  They help them to understand and take control of their health along all of these dimensions.  It is inspiring to see how their faith illuminates their mission.
New Orleans Faith Health Alliance	45589	5	/users/profile/46476	annie6	Volunteer	5	06/25/2010	THe organaization is passionae about its mission and committed to assure health care in New Orleans. They are an inspiration  to me
New Orleans Faith Health Alliance	45580	7	/users/profile/46465	fe	Volunteer	5	06/24/2010	I have been a volunteer for the past year for NOFHA. This non-profit organization is providing much needed affordable health care for uninsured workers. There has been an impressive response to this worthy cause from our community but more financial support needed to service more needy people. This competent and dedicated organization should be backed with the necessities that would allow it to grow and, in turn, allow our community to prosper.
New Orleans Faith Health Alliance	45500	6	/users/profile/46390	kellen1	Volunteer	5	06/24/2010	This clinic has hard working staff that dedicate their lives to the increased enrichment of the individual and their communities. Culturally competent, medically sound, and full of heart, they provide the best wrap-around service in the area. The nurses and staff were some of the most dedicated medical teams I have ever encountered.
New Orleans Faith Health Alliance	45487	5	/users/profile/46376	pastor-shawn	General Member of the Public	5	06/24/2010	I am the pastor of First Grace UMC which houses NOFHA.  I have seen it come into fruition in the most glorious, dedicated fashion.  And, most importantly, I am a witness to the effect NOFHA is having in our city and in the lives of New Orleanians.  the clinic staff is caring and professional.  the clinic itself is spectacular and clean and warm.  every doctors office should look so good.
New Orleans Faith Health Alliance	45470	7	/users/profile/46358	carol23	Volunteer	5	06/24/2010	This team of highly motivated, dedicated professionals inspired me to do more, that help is needed and through compassion and service we can help those in our communities get the care they deserve.
New Orleans Faith Health Alliance	45346	7	/users/profile/46240	mgd0901	General Member of the Public	5	06/24/2010	In meeting with the staff of NOFHA to consider adding a pastoral care component to their offerings, I am very impressed with the dedication,professionalism and genuine caring of the staff.
